Product,Tab Name,Data Visualization,Data Viz Calculation,Data Point,Data Point Calculation,Data Dictionary Table,Data Dictionary Field,DD Data Type,Source Type,Source Data Collection,Source Table,Source Column Name,Source Data Type,,
InsightFlow,KPI,Gross Expected Collection % (Provider),SUM(Charges)  / SUM(Payments) IN Service Date WHERE Provider = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,KPI,Gross Expected Collection % (Location),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Location = '<filter>',Location,,trx_reports,Location,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,KPI,Gross Expected Collection % (Location),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Location = '<filter>',Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,KPI,Gross Expected Collection % (Location),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Location = '<filter>',Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,KPI,Gross Expected Collection % (Location),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Location = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,KPI,Gross Expected Collection % (Location),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Location = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,KPI,Gross Expected Collection % (Location),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Location = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,KPI,Net Collection %,(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date,Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,KPI,Net Collection %,(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date,Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,KPI,Net Collection %,(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date,Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,KPI,Net Collection %,(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date,Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,KPI,Net Collection %,((SUM(Payments)  / SUM(Charges)) -   SUM(Adjustments)) x 100 IN Service Date,Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,KPI,Net Collection % (Details Page),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date GROUP BY Quarter,Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,KPI,Net Collection % (Details Page),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date GROUP BY Quarter,Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,KPI,Net Collection % (Details Page),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date GROUP BY Quarter,Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,KPI,Net Collection % (Details Page),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date GROUP BY Quarter,Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,KPI,Net Collection % (Details Page),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date GROUP BY Quarter,Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,KPI,Net Collection % (Details Page),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date GROUP BY Quarter,Quarter,"Q1 = Jan, Feb, Mar | Q2 = Apr, May, Jun | Q3 = Jul, Aug, Sep | Q4 = Oct, Nov, Dec ",...,,,,,,,,,
InsightFlow,KPI,Net Collection % (Practice),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Practice = '<filter>',Practice,,trx_reports,POD,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,KPI,Net Collection % (Practice),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Practice = '<filter>',Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,KPI,Net Collection % (Practice),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Practice = '<filter>',Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,KPI,Net Collection % (Practice),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Practice = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,KPI,Net Collection % (Practice),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Practice = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,KPI,Net Collection % (Practice),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Practice = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,KPI,Net Collection % (Provider),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Provider = '<filter>',Provider,,trx_reports,Provider,VARCHAR,PMS,WinOMS,exported_files,default provider,string,,
InsightFlow,KPI,Net Collection % (Provider),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Provider = '<filter>',Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,KPI,Net Collection % (Provider),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Provider = '<filter>',Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,KPI,Net Collection % (Provider),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Provider = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,KPI,Net Collection % (Provider),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Provider = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,KPI,Net Collection % (Provider),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Provider = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,KPI,Net Collection % (Location),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Location = '<filter>',Location,,trx_reports,Location,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,KPI,Net Collection % (Location),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Location = '<filter>',Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,KPI,Net Collection % (Location),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Location = '<filter>',Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,KPI,Net Collection % (Location),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Location = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,KPI,Net Collection % (Location),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Location = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,KPI,Net Collection % (Location),(SUM(Payments)  / SUM(Adjusted Charges)) x 100 IN Service Date WHERE Location = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,KPI,Adjustment % By Payer,"(AdjustedCharges / Charges) x 100 IN Service Date WHERE PayerType == ""Insurance""",Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,KPI,Adjustment % By Payer,"(AdjustedCharges / Charges) x 100 IN Service Date WHERE PayerType == ""Insurance""",Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,KPI,Adjustment % By Payer,"(AdjustedCharges / Charges) x 100 IN Service Date WHERE PayerType == ""Insurance""",Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,KPI,Adjustment % By Payer,"(AdjustedCharges / Charges) x 100 IN Service Date WHERE PayerType == ""Insurance""",Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,KPI,Adjustment % By Payer,"(AdjustedCharges / Charges) x 100 IN Service Date WHERE PayerType == ""Insurance""",Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,KPI,Adjustment % By Payer,"(AdjustedCharges / Charges) x 100 IN Service Date WHERE PayerType == ""Insurance""",Payer Type,IF (PrimarySecondary IS NULL) THEN Payer Type = 'Insurance' ELSE Payer Type = 'Patient',trx_reports,PrimarySecondary,ENUM ,PMS,WinOMS,exported+files,Insurance,string,,
InsightFlow,KPI,Adjustment % By Payer (Details Page),"(AdjustedCharges / Charges) x 100 IN Service Date GROUP BY Quarter WHERE PayerType == ""Insurance""",Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,KPI,Adjustment % By Payer (Details Page),"(AdjustedCharges / Charges) x 100 IN Service Date GROUP BY Quarter WHERE PayerType == ""Insurance""",Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,KPI,Adjustment % By Payer (Details Page),"(AdjustedCharges / Charges) x 100 IN Service Date GROUP BY Quarter WHERE PayerType == ""Insurance""",Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,KPI,Adjustment % By Payer (Details Page),"(AdjustedCharges / Charges) x 100 IN Service Date GROUP BY Quarter WHERE PayerType == ""Insurance""",Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,KPI,Adjustment % By Payer (Details Page),"(AdjustedCharges / Charges) x 100 IN Service Date GROUP BY Quarter WHERE PayerType == ""Insurance""",Quarter,"Q1 = Jan, Feb, Mar | Q2 = Apr, May, Jun | Q3 = Jul, Aug, Sep | Q4 = Oct, Nov, Dec ",...,,,,,,,,,
InsightFlow,KPI,Adjustment % By Payer (Details Page),"(AdjustedCharges / Charges) x 100 IN Service Date GROUP BY Quarter WHERE PayerType == ""Insurance""",Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,KPI,Adjustment % By Payer (Details Page),"(AdjustedCharges / Charges) x 100 IN Service Date GROUP BY Quarter WHERE PayerType == ""Insurance""",Payer Type,IF (PrimarySecondary IS NULL) THEN Payer Type = 'Insurance' ELSE Payer Type = 'Patient',trx_reports,PrimarySecondary,ENUM ,PMS,WinOMS,exported+files,Insurance,string,,
InsightFlow,KPI,Adjustment % By Payer (Practice),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Practice = '<filter>' AND PayerType == ""Insurance""",Practice ,,trx_reports,POD,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,KPI,Adjustment % By Payer (Practice),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Practice = '<filter>' AND PayerType == ""Insurance""",Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,KPI,Adjustment % By Payer (Practice),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Practice = '<filter>' AND PayerType == ""Insurance""",Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,KPI,Adjustment % By Payer (Practice),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Practice = '<filter>' AND PayerType == ""Insurance""",Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,KPI,Adjustment % By Payer (Practice),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Practice = '<filter>' AND PayerType == ""Insurance""",Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,KPI,Adjustment % By Payer (Practice),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Practice = '<filter>' AND PayerType == ""Insurance""",Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,KPI,Adjustment % By Payer (Practice),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Practice = '<filter>' AND PayerType == ""Insurance""",Payer Type,IF (PrimarySecondary IS NULL) THEN Payer Type = 'Insurance' ELSE Payer Type = 'Patient',trx_reports,PrimarySecondary,ENUM ,PMS,WinOMS,exported+files,Insurance,string,,
InsightFlow,KPI,Adjustment % By Payer (Provider),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Provider = '<filter>' AND PayerType == ""Insurance""",Provider,,trx_reports,Provider,VARCHAR,PMS,WinOMS,exported_files,default provider,string,,
InsightFlow,KPI,Adjustment % By Payer (Provider),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Provider = '<filter>' AND PayerType == ""Insurance""",Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,KPI,Adjustment % By Payer (Provider),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Provider = '<filter>' AND PayerType == ""Insurance""",Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,KPI,Adjustment % By Payer (Provider),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Provider = '<filter>' AND PayerType == ""Insurance""",Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,KPI,Adjustment % By Payer (Provider),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Provider = '<filter>' AND PayerType == ""Insurance""",Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,KPI,Adjustment % By Payer (Provider),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Provider = '<filter>' AND PayerType == ""Insurance""",Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,KPI,Adjustment % By Payer (Provider),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Provider = '<filter>' AND PayerType == ""Insurance""",Payer Type,IF (PrimarySecondary IS NULL) THEN Payer Type = 'Insurance' ELSE Payer Type = 'Patient',trx_reports,PrimarySecondary,ENUM ,PMS,WinOMS,exported+files,Insurance,string,,
InsightFlow,KPI,Adjustment % By Payer (Location),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Location = '<filter>' AND PayerType == ""Insurance""",Location,,trx_reports,Location,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,KPI,Adjustment % By Payer (Location),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Location = '<filter>' AND PayerType == ""Insurance""",Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,KPI,Adjustment % By Payer (Location),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Location = '<filter>' AND PayerType == ""Insurance""",Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,KPI,Adjustment % By Payer (Location),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Location = '<filter>' AND PayerType == ""Insurance""",Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,KPI,Adjustment % By Payer (Location),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Location = '<filter>' AND PayerType == ""Insurance""",Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,KPI,Adjustment % By Payer (Location),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Location = '<filter>' AND PayerType == ""Insurance""",Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,KPI,Adjustment % By Payer (Location),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Location = '<filter>' AND PayerType == ""Insurance""",Payer Type,IF (PrimarySecondary IS NULL) THEN Payer Type = 'Insurance' ELSE Payer Type = 'Patient',trx_reports,PrimarySecondary,ENUM ,PMS,WinOMS,exported+files,Insurance,string,,
InsightFlow,KPI,Adjustment % By Self Pay,"(AdjustedCharges / Charges) x 100 IN Service Date WHERE PayerType == ""Patient""",Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,KPI,Adjustment % By Self Pay,"(AdjustedCharges / Charges) x 100 IN Service Date WHERE PayerType == ""Patient""",Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,KPI,Adjustment % By Self Pay,"(AdjustedCharges / Charges) x 100 IN Service Date WHERE PayerType == ""Patient""",Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,KPI,Adjustment % By Self Pay,"(AdjustedCharges / Charges) x 100 IN Service Date WHERE PayerType == ""Patient""",Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,KPI,Adjustment % By Self Pay,"(AdjustedCharges / Charges) x 100 IN Service Date WHERE PayerType == ""Patient""",Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,KPI,Adjustment % By Self Pay,"(AdjustedCharges / Charges) x 100 IN Service Date WHERE PayerType == ""Patient""",Payer Type,IF (PrimarySecondary IS NULL) THEN Payer Type = 'Insurance' ELSE Payer Type = 'Patient',trx_reports,PrimarySecondary,ENUM ,PMS,WinOMS,exported+files,Insurance,string,,
