Schema,TableName,ColumnName,DataType
dbo,OnlineUserOrganizationGroupFavorite,Sequence,int
dbo,OnlineUserOrganizationGroupFavorite,Created,datetime2
dbo,OnlineUserOrganizationGroupFavorite,CreatedBy,varchar
dbo,OnlineUserOrganizationGroupFavorite,CreatedByHost,varchar
dbo,OnlineUserOrganizationGroupFavorite,LastModified,datetime2
dbo,OnlineUserOrganizationGroupFavorite,LastModifiedBy,varchar
dbo,OnlineUserOrganizationGroupFavorite,LastModifiedByHost,varchar
dbo,OnlineUserOrganizationGroupFavorite,DomainVersion,int
dbo,OnlineUserOrganizationProcedureFavorite,OnlineUserOrganizationProcedureFavoriteID,bigint
dbo,OnlineUserOrganizationProcedureFavorite,OrganizationID,int
dbo,OnlineUserOrganizationProcedureFavorite,OnlineUserID,bigint
dbo,OnlineUserOrganizationProcedureFavorite,OrganizationProcedureID,bigint
dbo,OnlineUserOrganizationProcedureFavorite,DomainVersion,int
dbo,OnlineUserOrganizationProcedureFavorite,Created,datetime2
dbo,OnlineUserOrganizationProcedureFavorite,CreatedBy,varchar
dbo,OnlineUserOrganizationProcedureFavorite,CreatedByHost,varchar
dbo,OnlineUserOrganizationProcedureFavorite,LastModified,datetime2
dbo,OnlineUserOrganizationProcedureFavorite,LastModifiedBy,varchar
dbo,OnlineUserOrganizationProcedureFavorite,LastModifiedByHost,varchar
dbo,OnlineUserPin,OnlineUserID,bigint
dbo,OnlineUserPin,OrganizationID,int
dbo,OnlineUserPin,Pin,varchar
dbo,OnlineUserPin,Salt,varchar
dbo,OnlineUserPin,DomainVersion,int
dbo,OnlineUserPin,Created,datetime2
dbo,OnlineUserPin,CreatedBy,varchar
dbo,OnlineUserPin,CreatedByHost,varchar
dbo,OnlineUserPin,LastModified,datetime2
dbo,OnlineUserPin,LastModifiedBy,varchar
dbo,OnlineUserPin,LastModifiedByHost,varchar
dbo,OnlineUserThirdPartySoftware,OnlineUserThirdPartySoftwareID,bigint
dbo,OnlineUserThirdPartySoftware,ThirdPartySoftwareID,tinyint
dbo,OnlineUserThirdPartySoftware,OrganizationID,int
dbo,OnlineUserThirdPartySoftware,OnlineUserID,bigint
dbo,OnlineUserThirdPartySoftware,ThirdPartyKeyValue,varchar
dbo,OnlineUserThirdPartySoftware,DomainVersion,int
dbo,OnlineUserThirdPartySoftware,Created,datetime2
dbo,OnlineUserThirdPartySoftware,CreatedBy,varchar
dbo,OnlineUserThirdPartySoftware,CreatedByHost,varchar
dbo,OnlineUserThirdPartySoftware,LastModified,datetime2
dbo,OnlineUserThirdPartySoftware,LastModifiedBy,varchar
dbo,OnlineUserThirdPartySoftware,LastModifiedByHost,varchar
dbo,Operatory,Version,int
dbo,Operatory,Name,nvarchar
dbo,Operatory,Created,datetime
dbo,Operatory,CreatedBy,varchar
dbo,Operatory,CreatedByHost,varchar
dbo,Operatory,LastModified,datetime
dbo,Operatory,LastModifiedBy,varchar
dbo,Operatory,LastModifiedByHost,varchar
dbo,Operatory,Active,bit
dbo,Operatory,ShortName,nvarchar
dbo,Operatory,LocationID,bigint
dbo,Operatory,OperatoryID,bigint
dbo,Operatory,OrganizationID,int
dbo,Operatory,LegacyBridgeSyncID,uniqueidentifier
dbo,Operatory,DisplayOrder,int
dbo,OralCavityType,OralCavityTypeID,tinyint
dbo,OralCavityType,Name,varchar
dbo,OralCavityType,Description,varchar
dbo,OralCavityType,Created,datetime
dbo,OralCavityType,CreatedBy,varchar
dbo,OralCavityType,CreatedByHost,varchar
dbo,OralCavityType,LastModified,datetime
dbo,OralCavityType,LastModifiedBy,varchar
dbo,OralCavityType,LastModifiedByHost,varchar
dbo,Organization,Version,int
dbo,Organization,Alias,varchar
dbo,Organization,CustomerID,varchar
dbo,Organization,Name,varchar
dbo,Organization,PMSoftwareTypeID,int
dbo,Organization,AddressID,bigint
dbo,Organization,PhoneID,bigint
dbo,Organization,EmailID,bigint
dbo,Organization,Timezone,varchar
dbo,Organization,ShowLineItem,bit
dbo,Organization,Created,datetime
dbo,Organization,CreatedBy,varchar
dbo,Organization,CreatedByHost,varchar
dbo,Organization,LastModified,datetime
dbo,Organization,LastModifiedBy,varchar
dbo,Organization,LastModifiedByHost,varchar
dbo,Organization,OrganizationGUID,varchar
dbo,Organization,PracticeCustomizationID,bigint
dbo,Organization,BaseUrl,varchar
dbo,Organization,AllowAutoClaimSubmission,bit
dbo,Organization,AutoClaimSubmissionHour,datetime
dbo,Organization,IsTestingOrganization,bit
dbo,Organization,IsEnabled,bit
dbo,Organization,OrganizationID,int
dbo,Organization,LicenseCount,int
dbo,Organization,LicenseNotificationEnabled,bit
dbo,Organization,OrgMapperID,varchar
dbo,Organization,ElectronicPrescriptionEnabled,bit
dbo,Organization,PowerReportingEnabled,bit
dbo,OrganizationAcademic,OrganizationID,int
dbo,OrganizationAcademic,ElectronicBillingEnabled,bit
dbo,OrganizationAcademic,DomainVersion,int
dbo,OrganizationAcademic,Created,datetime2
dbo,OrganizationAcademic,CreatedBy,varchar
dbo,OrganizationAcademic,CreatedByHost,varchar
dbo,OrganizationAcademic,LastModified,datetime2
dbo,OrganizationAcademic,LastModifiedBy,varchar
dbo,OrganizationAcademic,LastModifiedByHost,varchar
dbo,OrganizationAcademic,TransactionLockDate,date
dbo,OrganizationAcademic,IsTrainingOrganization,bit
dbo,OrganizationAcademic,TrainingTitle,varchar
dbo,OrganizationAcademic,PatientFormsEnabled,bit
dbo,OrganizationAcademic,isCanadianAcademic,bit
dbo,OrganizationAcademic,AlternateLandingPageEnabled,bit
dbo,OrganizationAthena,OrganizationID,int
dbo,OrganizationAthena,IsActive,bit
dbo,OrganizationAthena,DomainVersion,int
dbo,OrganizationAthena,Created,datetime
dbo,OrganizationAthena,CreatedBy,varchar
dbo,OrganizationAthena,CreatedByHost,varchar
dbo,OrganizationAthena,LastModified,datetime
dbo,OrganizationAthena,LastModifiedBy,varchar
dbo,OrganizationAthena,LastModifiedByHost,varchar
dbo,OrganizationAthena,AthenaPullServerID,int
dbo,OrganizationAuth0,OrganizationID,int
dbo,OrganizationAuth0,Auth0Enabled,bit
dbo,OrganizationAuth0,Auth0ID,varchar
dbo,OrganizationAuth0,Auth0ConnectionID,varchar
dbo,OrganizationAuth0,Auth0ConnectionName,varchar
dbo,OrganizationAuth0,AuthOEnabledDate,datetime2
dbo,OrganizationAuth0,DomainVersion,int
dbo,OrganizationAuth0,Created,datetime2
dbo,OrganizationAuth0,CreatedBy,varchar
dbo,OrganizationAuth0,CreatedByHost,varchar
dbo,OrganizationAuth0,LastModified,datetime2
dbo,OrganizationAuth0,LastModifiedBy,varchar
dbo,OrganizationAuth0,LastModifiedByHost,varchar
dbo,OrganizationAuth0,Auth0EnabledDate,datetime2
dbo,OrganizationAuth0,Auth0OrganizationName,varchar
dbo,OrganizationBillingType,OrganizationBillingTypeID,bigint
dbo,OrganizationBillingType,Name,varchar
dbo,OrganizationBillingType,Position,int
dbo,OrganizationBillingType,isDefault,bit
dbo,OrganizationBillingType,OrganizationID,int
dbo,OrganizationBillingType,DomainVersion,int
dbo,OrganizationBillingType,Created,datetime2
dbo,OrganizationBillingType,CreatedBy,varchar
dbo,OrganizationBillingType,CreatedByHost,varchar
dbo,OrganizationBillingType,LastModified,datetime2
dbo,OrganizationBillingType,LastModifiedBy,varchar
dbo,OrganizationBillingType,LastModifiedByHost,varchar
dbo,OrganizationCashBox,OrganizationCashBoxID,bigint
dbo,OrganizationCashBox,OrganizationID,int
dbo,OrganizationCashBox,Name,varchar
dbo,OrganizationCashBox,Active,bit
dbo,OrganizationCashBox,InactiveDate,datetime2
dbo,OrganizationCashBox,DomainVersion,int
dbo,OrganizationCashBox,Created,datetime2
dbo,OrganizationCashBox,CreatedBy,varchar
dbo,OrganizationCashBox,CreatedByHost,varchar
dbo,OrganizationCashBox,LastModified,datetime2
dbo,OrganizationCashBox,LastModifiedBy,varchar
dbo,OrganizationCashBox,LastModifiedByHost,varchar
dbo,OrganizationClinicalNotePrompt,OrganizationClinicalNotePromptID,bigint
dbo,OrganizationClinicalNotePrompt,Name,nvarchar
dbo,OrganizationClinicalNotePrompt,PromptText,nvarchar
dbo,OrganizationClinicalNotePrompt,ClinicalNotePromptTypeID,int
dbo,OrganizationClinicalNotePrompt,OrganizationID,int
dbo,OrganizationClinicalNotePrompt,DomainVersion,int
dbo,OrganizationClinicalNotePrompt,Created,datetime2
dbo,OrganizationClinicalNotePrompt,CreatedBy,varchar
dbo,OrganizationClinicalNotePrompt,CreatedByHost,varchar
dbo,OrganizationClinicalNotePrompt,LastModified,datetime2
dbo,OrganizationClinicalNotePrompt,LastModifiedBy,varchar
dbo,OrganizationClinicalNotePrompt,LastModifiedByHost,varchar
dbo,OrganizationClinicalNotePromptOption,OrganizationClinicalNotePromptOptionID,bigint
dbo,OrganizationClinicalNotePromptOption,PromptOption,nvarchar
dbo,OrganizationClinicalNotePromptOption,OrganizationClinicalNotePromptID,bigint
dbo,OrganizationClinicalNotePromptOption,Sequence,int
dbo,OrganizationClinicalNotePromptOption,OrganizationID,int
dbo,OrganizationClinicalNotePromptOption,DomainVersion,int
dbo,OrganizationClinicalNotePromptOption,Created,datetime2
dbo,OrganizationClinicalNotePromptOption,CreatedBy,varchar
dbo,OrganizationClinicalNotePromptOption,CreatedByHost,varchar
dbo,OrganizationClinicalNotePromptOption,LastModified,datetime2
dbo,OrganizationClinicalNotePromptOption,LastModifiedBy,varchar
dbo,OrganizationClinicalNotePromptOption,LastModifiedByHost,varchar
dbo,OrganizationClinicalNoteTemplate,OrganizationClinicalNoteTemplateID,bigint
dbo,OrganizationClinicalNoteTemplate,Name,nvarchar
dbo,OrganizationClinicalNoteTemplate,NoteText,nvarchar
dbo,OrganizationClinicalNoteTemplate,ClinicalNoteTemplateCategoryID,int
dbo,OrganizationClinicalNoteTemplate,OrganizationID,int
dbo,OrganizationClinicalNoteTemplate,DomainVersion,int
dbo,OrganizationClinicalNoteTemplate,Created,datetime2
dbo,OrganizationClinicalNoteTemplate,CreatedBy,varchar
dbo,OrganizationClinicalNoteTemplate,CreatedByHost,varchar
dbo,OrganizationClinicalNoteTemplate,LastModified,datetime2
dbo,OrganizationClinicalNoteTemplate,LastModifiedBy,varchar
dbo,OrganizationClinicalNoteTemplate,LastModifiedByHost,varchar
dbo,OrganizationCondition,OrganizationConditionID,bigint
dbo,OrganizationCondition,OrganizationID,int
dbo,OrganizationCondition,ConditionID,int
dbo,OrganizationCondition,Favorite,bit
dbo,OrganizationCondition,IsActive,bit
dbo,OrganizationCondition,DomainVersion,int
dbo,OrganizationCondition,Created,datetime
dbo,OrganizationCondition,CreatedBy,varchar
dbo,OrganizationCondition,CreatedByHost,varchar
dbo,OrganizationCondition,LastModified,datetime
dbo,OrganizationCondition,LastModifiedBy,varchar
dbo,OrganizationCondition,LastModifiedByHost,varchar
dbo,OrganizationCondition,OrganizationConditionDescription,varchar
dbo,OrganizationDeleteStep,OrganizationDeleteStepID,bigint
dbo,OrganizationDeleteStep,OrganizationID,int
dbo,OrganizationDeleteStep,SystemObjectID,int
dbo,OrganizationDeleteStep,ColumnList,varchar
dbo,OrganizationDeleteStep,StepData,nvarchar
dbo,OrganizationDeleteStep,Restored,bit
dbo,OrganizationDeleteStep,Created,datetime
dbo,OrganizationDeleteStep,CreatedBy,varchar
dbo,OrganizationDeleteStep,CreatedByHost,varchar
dbo,OrganizationDeleteStep,LastModified,datetime
dbo,OrganizationDeleteStep,LastModifiedBy,varchar
dbo,OrganizationDeleteStep,LastModifiedByHost,varchar
dbo,OrganizationEraEnrollmentSettings,OrganizationID,int
dbo,OrganizationEraEnrollmentSettings,EraRoutingTypeID,tinyint
dbo,OrganizationEraEnrollmentSettings,LockedDateTime,datetime2
dbo,OrganizationEraEnrollmentSettings,LockedBy_OnlineUserID,bigint
dbo,OrganizationEraEnrollmentSettings,DomainVersion,int
dbo,OrganizationEraEnrollmentSettings,Created,datetime2
dbo,OrganizationEraEnrollmentSettings,CreatedBy,varchar
dbo,OrganizationEraEnrollmentSettings,CreatedByHost,varchar
dbo,OrganizationEraEnrollmentSettings,LastModified,datetime2
dbo,OrganizationEraEnrollmentSettings,LastModifiedBy,varchar
dbo,OrganizationEraEnrollmentSettings,LastModifiedByHost,varchar
dbo,OrganizationEraEnrollmentSettings,ResponseLockTime,datetime2
dbo,OrganizationGroup,OrganizationGroupID,bigint
dbo,OrganizationGroup,OrganizationID,int
dbo,OrganizationGroup,BasicDescription,varchar
dbo,OrganizationGroup,Created,datetime2
dbo,OrganizationGroup,CreatedBy,varchar
dbo,OrganizationGroup,CreatedByHost,varchar
dbo,OrganizationGroup,LastModified,datetime2
dbo,OrganizationGroup,LastModifiedBy,varchar
dbo,OrganizationGroup,LastModifiedByHost,varchar
dbo,OrganizationGroup,DomainVersion,int
dbo,OrganizationGroupLeader,OnlineUserID,bigint
dbo,OrganizationGroupLeader,OrganizationGroupID,bigint
dbo,OrganizationGroupLeader,DomainVersion,int
dbo,OrganizationGroupLeader,Created,datetime2
dbo,OrganizationGroupLeader,CreatedBy,varchar
dbo,OrganizationGroupLeader,CreatedByHost,varchar
dbo,OrganizationGroupLeader,LastModified,datetime2
dbo,OrganizationGroupLeader,LastModifiedBy,varchar
dbo,OrganizationGroupLeader,LastModifiedByHost,varchar
dbo,OrganizationGroupType,OrganizationGroupTypeID,tinyint
dbo,OrganizationGroupType,Description,varchar
dbo,OrganizationGroupType,Created,datetime2
dbo,OrganizationGroupType,CreatedBy,varchar
dbo,OrganizationGroupType,CreatedByHost,varchar
dbo,OrganizationGroupType,LastModified,datetime2
dbo,OrganizationGroupType,LastModifiedBy,varchar
dbo,OrganizationGroupType,LastModifiedByHost,varchar
dbo,OrganizationGroupType,DomainVersion,int
dbo,OrganizationImage,Version,int
dbo,OrganizationImage,OrganizationID,int
dbo,OrganizationImage,Path,varchar
dbo,OrganizationImage,Created,datetime
dbo,OrganizationImage,CreatedBy,varchar
dbo,OrganizationImage,CreatedByHost,varchar
dbo,OrganizationImage,LastModified,datetime
dbo,OrganizationImage,LastModifiedBy,varchar
dbo,OrganizationImage,LastModifiedByHost,varchar
dbo,OrganizationImage,OrganizationImageID,bigint
dbo,OrganizationLedgerRules,OrganizationLedgerRulesID,bigint
dbo,OrganizationLedgerRules,WriteOffAutoPostEnabled,bit
dbo,OrganizationLedgerRules,TransactionLockTime,smallint
dbo,OrganizationLedgerRules,TransactionLockDate,date
dbo,OrganizationLedgerRules,TransactionLockTypeID,tinyint
dbo,OrganizationLedgerRules,OrganizationID,int
dbo,OrganizationLedgerRules,DomainVersion,int
dbo,OrganizationLedgerRules,Created,datetime
dbo,OrganizationLedgerRules,CreatedBy,varchar
dbo,OrganizationLedgerRules,CreatedByHost,varchar
dbo,OrganizationLedgerRules,LastModified,datetime
dbo,OrganizationLedgerRules,LastModifiedBy,varchar
dbo,OrganizationLedgerRules,LastModifiedByHost,varchar
dbo,OrganizationLedgerRules,ReasonForCorrectionRequired,bit
dbo,OrganizationLedgerRules,ExpirationDateForDiscountPlansRequired,bit
dbo,OrganizationLedgerRules,PaymentTablesEnabled,bit
dbo,OrganizationLedgerRules,AutoAssignToothNumbersEnabled,bit
dbo,OrganizationLedgerRules,WriteOffAutoPostConfig,varchar
dbo,OrganizationLedgerType,OrganizationLedgerTypeID,bigint
dbo,OrganizationLedgerType,OrganizationLedgerTypeVersion,int
dbo,OrganizationLedgerType,LedgerTypeID,int
dbo,OrganizationLedgerType,BasicDescription,varchar
dbo,OrganizationLedgerType,VisitTime,bit
dbo,OrganizationLedgerType,Created,datetime
dbo,OrganizationLedgerType,CreatedBy,varchar
dbo,OrganizationLedgerType,CreatedByHost,varchar
dbo,OrganizationLedgerType,LastModified,datetime
dbo,OrganizationLedgerType,LastModifiedBy,varchar
dbo,OrganizationLedgerType,LastModifiedByHost,varchar
dbo,OrganizationLedgerType,ConstantDescriptionID,tinyint
dbo,OrganizationLedgerType,AdjustmentAllocationID,int
dbo,OrganizationLedgerType,OrganizationID,int
dbo,OrganizationLedgerType,Active,bit
dbo,OrganizationLedgerType,Mutable,bit
dbo,OrganizationLedgerType,SortingIndex,tinyint
dbo,OrganizationLedgerType,TagRestrictionEnabled,bit
dbo,OrganizationLedgerType,TagCreationEnabled,bit
dbo,OrganizationLedgerTypeTaggingRule,OrganizationLedgerTypeTaggingRuleID,bigint
dbo,OrganizationLedgerTypeTaggingRule,OrganizationLedgerTypeID,bigint
dbo,OrganizationLedgerTypeTaggingRule,PatientLedgerTagID,bigint
dbo,OrganizationLedgerTypeTaggingRule,OrganizationLedgerTypeTaggingRuleRestrictionTypeID,tinyint
dbo,OrganizationLedgerTypeTaggingRule,OrganizationID,int
dbo,OrganizationLedgerTypeTaggingRule,DomainVersion,int
dbo,OrganizationLedgerTypeTaggingRule,Created,datetime
dbo,OrganizationLedgerTypeTaggingRule,CreatedBy,varchar
dbo,OrganizationLedgerTypeTaggingRule,CreatedByHost,varchar
dbo,OrganizationLedgerTypeTaggingRule,LastModified,datetime
dbo,OrganizationLedgerTypeTaggingRule,LastModifiedBy,varchar
dbo,OrganizationLedgerTypeTaggingRule,LastModifiedByHost,varchar
dbo,OrganizationLedgerTypeTaggingRule,isUsedForEraAutoPost,bit
dbo,OrganizationLedgerTypeTaggingRuleRestrictionType,OrganizationLedgerTypeTaggingRuleRestrictionTypeID,tinyint
dbo,OrganizationLedgerTypeTaggingRuleRestrictionType,Name,varchar
dbo,OrganizationLedgerTypeTaggingRuleRestrictionType,Description,varchar
dbo,OrganizationLedgerTypeTaggingRuleRestrictionType,Created,datetime
dbo,OrganizationLedgerTypeTaggingRuleRestrictionType,CreatedBy,varchar
dbo,OrganizationLedgerTypeTaggingRuleRestrictionType,CreatedByHost,varchar
dbo,OrganizationLedgerTypeTaggingRuleRestrictionType,LastModified,datetime
dbo,OrganizationLedgerTypeTaggingRuleRestrictionType,LastModifiedBy,varchar
dbo,OrganizationLedgerTypeTaggingRuleRestrictionType,LastModifiedByHost,varchar
dbo,OrganizationPerioLevel,OrganizationPerioLevelID,bigint
dbo,OrganizationPerioLevel,Version,int
dbo,OrganizationPerioLevel,Value,int
dbo,OrganizationPerioLevel,Definition,varchar
dbo,OrganizationPerioLevel,OrganizationID,int
dbo,OrganizationPerioLevel,PerioLevelTypeID,int
dbo,OrganizationPerioLevel,Created,datetime2
dbo,OrganizationPerioLevel,CreatedBy,varchar
dbo,OrganizationPerioLevel,CreatedByHost,varchar
dbo,OrganizationPerioLevel,LastModified,datetime2
dbo,OrganizationPerioLevel,LastModifiedBy,varchar
dbo,OrganizationPerioLevel,LastModifiedByHost,varchar
dbo,OrganizationPrescription,OrganizationID,int
dbo,OrganizationPrescription,Drug,varchar
dbo,OrganizationPrescription,Sig,varchar
dbo,OrganizationPrescription,Dispense,numeric
dbo,OrganizationPrescription,DrugUnit,varchar
dbo,OrganizationPrescription,SubstitutionAllowed,bit
dbo,OrganizationPrescription,PrescriptionDrugCategoryID,bigint
dbo,OrganizationPrescription,Refills,int
dbo,OrganizationPrescription,PatientNote,varchar
dbo,OrganizationPrescription,Version,int
dbo,OrganizationPrescription,Created,datetime
dbo,OrganizationPrescription,CreatedBy,varchar
dbo,OrganizationPrescription,CreatedByHost,varchar
dbo,OrganizationPrescription,LastModified,datetime
dbo,OrganizationPrescription,LastModifiedBy,varchar
dbo,OrganizationPrescription,LastModifiedByHost,varchar
dbo,OrganizationPrescription,ControlledSubstance,bit
dbo,OrganizationPrescription,OrganizationPrescriptionID,bigint
dbo,OrganizationProcedure,Version,int
dbo,OrganizationProcedure,AdaCode,varchar
dbo,OrganizationProcedure,Description,varchar
dbo,OrganizationProcedure,AbbreviatedDescription,varchar
dbo,OrganizationProcedure,TreatmentAreaID,int
dbo,OrganizationProcedure,Fee,money
dbo,OrganizationProcedure,Created,datetime
dbo,OrganizationProcedure,CreatedBy,varchar
dbo,OrganizationProcedure,CreatedByHost,varchar
dbo,OrganizationProcedure,LastModified,datetime
dbo,OrganizationProcedure,LastModifiedBy,varchar
dbo,OrganizationProcedure,LastModifiedByHost,varchar
dbo,OrganizationProcedure,OrganizationId,int
dbo,OrganizationProcedure,HasProsthesis,bit
dbo,OrganizationProcedure,RecareTypeID,bigint
dbo,OrganizationProcedure,ProcedureCategoryID,int
dbo,OrganizationProcedure,CodeExtension,varchar
dbo,OrganizationProcedure,CodeVersion,smallint
dbo,OrganizationProcedure,IsPredetermined,bit
dbo,OrganizationProcedure,DefaultTeethRangeID,int
dbo,OrganizationProcedure,Favorite,bit
dbo,OrganizationProcedure,OrganizationProcedureID,bigint
dbo,OrganizationProcedure,BillToInsurance,bit
dbo,OrganizationProcedure,isActive,bit
dbo,OrganizationProcedure,ChartingSymbolID,int
dbo,OrganizationProcedure,NeedsPredetermination,bit
dbo,OrganizationProcedure,isClinicalNoteRequired,bit
dbo,OrganizationProcedure,IsTreatmentInfoRequired,bit
dbo,OrganizationProcedure,IsAOCShown,bit
dbo,OrganizationProcedure,IsOrthoFlagComplete,bit
dbo,OrganizationProcedure,isTxPlanTemplate,bit
dbo,OrganizationProcedureCA,OrganizationProcedureID,bigint
dbo,OrganizationProcedureCA,ProcedureTypeID,tinyint
dbo,OrganizationProcedureCA,DefaultLabFeeProcedureID,bigint
dbo,OrganizationProcedureCA,DefaultExpenseProcedureID,bigint
dbo,OrganizationProcedureCA,LabFeeRequired,bit
dbo,OrganizationProcedureCA,ExpenseRequired,bit
dbo,OrganizationProcedureCA,DomainVersion,int
dbo,OrganizationProcedureCA,Created,datetime2
dbo,OrganizationProcedureCA,CreatedBy,varchar
dbo,OrganizationProcedureCA,CreatedByHost,varchar
dbo,OrganizationProcedureCA,LastModified,datetime2
dbo,OrganizationProcedureCA,LastModifiedBy,varchar
dbo,OrganizationProcedureCA,LastModifiedByHost,varchar
dbo,OrganizationProcedureCA,OrganizationID,int
dbo,OrganizationProcedureColorCategory,OrganizationProcedureColorCategoryID,bigint
dbo,OrganizationProcedureColorCategory,Name,varchar
dbo,OrganizationProcedureColorCategory,Color,varchar
dbo,OrganizationProcedureColorCategory,Sequence,tinyint
dbo,OrganizationProcedureColorCategory,IsDefault,bit
dbo,OrganizationProcedureColorCategory,LocationID,bigint
dbo,OrganizationProcedureColorCategory,OrganizationID,int
dbo,OrganizationProcedureColorCategory,DomainVersion,int
dbo,OrganizationProcedureColorCategory,Created,datetime2
dbo,OrganizationProcedureColorCategory,CreatedBy,varchar
dbo,OrganizationProcedureColorCategory,CreatedByHost,varchar
dbo,OrganizationProcedureColorCategory,LastModified,datetime2
dbo,OrganizationProcedureColorCategory,LastModifiedBy,varchar
dbo,OrganizationProcedureColorCategory,LastModifiedByHost,varchar
dbo,OrganizationProcedureColorCategoryOrganizationProcedure,OrganizationProcedureColorCategoryID,bigint
dbo,OrganizationProcedureColorCategoryOrganizationProcedure,OrganizationProcedureID,bigint
dbo,OrganizationProcedureColorCategoryOrganizationProcedure,Created,datetime2
dbo,OrganizationProcedureColorCategoryOrganizationProcedure,CreatedBy,varchar
dbo,OrganizationProcedureColorCategoryOrganizationProcedure,CreatedByHost,varchar
dbo,OrganizationProcedureColorCategoryOrganizationProcedure,LastModified,datetime2
dbo,OrganizationProcedureColorCategoryOrganizationProcedure,LastModifiedBy,varchar
dbo,OrganizationProcedureColorCategoryOrganizationProcedure,LastModifiedByHost,varchar
dbo,OrganizationProcedureConsentMessage,ConsentMessageID,bigint
dbo,OrganizationProcedureConsentMessage,OrganizationProcedureID,bigint
dbo,OrganizationProcedureConsentMessage,DomainVersion,int
dbo,OrganizationProcedureConsentMessage,Created,datetime2
dbo,OrganizationProcedureConsentMessage,CreatedBy,varchar
dbo,OrganizationProcedureConsentMessage,CreatedByHost,varchar
dbo,OrganizationProcedureConsentMessage,LastModified,datetime2
dbo,OrganizationProcedureConsentMessage,LastModifiedBy,varchar
dbo,OrganizationProcedureConsentMessage,LastModifiedByHost,varchar
dbo,OrganizationReportMessage,OrganizationID,int
dbo,OrganizationReportMessage,BillingStatementMessage,varchar
dbo,OrganizationReportMessage,Created,datetime
dbo,OrganizationReportMessage,CreatedBy,varchar
dbo,OrganizationReportMessage,CreatedByHost,varchar
dbo,OrganizationReportMessage,LastModified,datetime
dbo,OrganizationReportMessage,LastModifiedBy,varchar
dbo,OrganizationReportMessage,LastModifiedByHost,varchar
dbo,OrganizationReportMessage,Version,int
dbo,OrganizationReportMessage,MessageID,bigint
dbo,OrganizationReportMetadata,OrganizationReportMetadataID,bigint
dbo,OrganizationReportMetadata,DomainVersion,int
dbo,OrganizationReportMetadata,OrganizationID,int
dbo,OrganizationReportMetadata,Path,varchar
dbo,OrganizationReportMetadata,Metadata,varchar
dbo,OrganizationReportMetadata,Created,datetime
dbo,OrganizationReportMetadata,CreatedBy,varchar
dbo,OrganizationReportMetadata,CreatedByHost,varchar
dbo,OrganizationReportMetadata,LastModified,datetime
dbo,OrganizationReportMetadata,LastModifiedBy,varchar
dbo,OrganizationReportMetadata,LastModifiedByHost,varchar
dbo,OrganizationRole,OrganizationRoleID,bigint
dbo,OrganizationRole,OrganizationID,int
dbo,OrganizationRole,BasicDescription,varchar
dbo,OrganizationRole,DomainVersion,int
dbo,OrganizationRole,Created,datetime
dbo,OrganizationRole,CreatedBy,varchar
dbo,OrganizationRole,CreatedByHost,varchar
dbo,OrganizationRole,LastModified,datetime
dbo,OrganizationRole,LastModifiedBy,varchar
dbo,OrganizationRole,LastModifiedByHost,varchar
dbo,OrganizationRoleAccessRight,OrganizationRoleID,bigint
dbo,OrganizationRoleAccessRight,AccessRightID,int
dbo,OrganizationRoleAccessRight,Created,datetime
dbo,OrganizationRoleAccessRight,CreatedBy,varchar
dbo,OrganizationRoleAccessRight,CreatedByHost,varchar
dbo,OrganizationRoleAccessRight,LastModified,datetime
dbo,OrganizationRoleAccessRight,LastModifiedBy,varchar
dbo,OrganizationRoleAccessRight,LastModifiedByHost,varchar
dbo,OrganizationRoleTemplate,OrganizationRoleTemplateID,tinyint
dbo,OrganizationRoleTemplate,Name,varchar
dbo,OrganizationRoleTemplate,Created,datetime
dbo,OrganizationRoleTemplate,CreatedBy,varchar
dbo,OrganizationRoleTemplate,CreatedByHost,varchar
dbo,OrganizationRoleTemplate,LastModified,datetime
dbo,OrganizationRoleTemplate,LastModifiedBy,varchar
dbo,OrganizationRoleTemplate,LastModifiedByHost,varchar
dbo,OrganizationRoleTemplateAccessRight,OrganizationRoleTemplateID,tinyint
dbo,OrganizationRoleTemplateAccessRight,AccessRightID,int
dbo,OrganizationRoleTemplateAccessRight,Created,datetime
dbo,OrganizationRoleTemplateAccessRight,CreatedBy,varchar
dbo,OrganizationRoleTemplateAccessRight,CreatedByHost,varchar
dbo,OrganizationRoleTemplateAccessRight,LastModified,datetime
dbo,OrganizationRoleTemplateAccessRight,LastModifiedBy,varchar
dbo,OrganizationRoleTemplateAccessRight,LastModifiedByHost,varchar
dbo,OrganizationSSOConfiguration,OrganizationSSOConfigurationID,bigint
dbo,OrganizationSSOConfiguration,SSOEnabled,bit
dbo,OrganizationSSOConfiguration,NetworkName,varchar
dbo,OrganizationSSOConfiguration,IdpUrl,varchar
dbo,OrganizationSSOConfiguration,SAMLIssuerName,varchar
dbo,OrganizationSSOConfiguration,OrganizationID,int
dbo,OrganizationSSOConfiguration,DomainVersion,int
dbo,OrganizationSSOConfiguration,Created,datetime2
dbo,OrganizationSSOConfiguration,CreatedBy,varchar
dbo,OrganizationSSOConfiguration,CreatedByHost,varchar
dbo,OrganizationSSOConfiguration,LastModified,datetime2
dbo,OrganizationSSOConfiguration,LastModifiedBy,varchar
dbo,OrganizationSSOConfiguration,LastModifiedByHost,varchar
dbo,OrganizationSSOConfiguration,ServiceProviderInitiated,bit
