Product,Tab Name,Data Visualization,Data Viz Calculation,Enterprise Data Dictionary Table,Enterprise Data Dictionary Field,Enterprise DD Data Type,Data Point Calculation,Data Teams Data Dictionary Table22,Data Team Data Dictionary Field,DD Data Type2,Source Type,Source Data Collection,Source Table,Source Column Name,Source Data Type
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Payer Type),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Payer Type = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Payer Type),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Payer Type = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Payer Type),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Payer Type = '<filter>',dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Payer),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Payer = '<filter>',dbo.claims,Rejection Date,date,,,,,,,,,
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Payer),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Payer = '<filter>',dbo.claims,Claim Post Date,date,,dbo.factInvoices,InvoicePostDate,datetime,PMS,HCHB,billing.INVOICES,i_postdate,datetime
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Payer),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Payer = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Payer),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Payer = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Payer),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Payer = '<filter>',dbo.payer,Insurance Name,varchar(50),,dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,pt_desc,payer Type Name,varchar(50)
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Operations),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Operations = '<filter>',dbo.claims,Rejection Date,date,,,,,,,,,
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Operations),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Operations = '<filter>',dbo.claims,Claim Post Date,date,,dbo.factInvoices,InvoicePostDate,datetime,PMS,HCHB,billing.INVOICES,i_postdate,datetime
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Operations),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Operations = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Operations),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Operations = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Operations),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Operations = '<filter>',dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,HCHB,,,
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Location),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Location = '<filter>',dbo.claims,Rejection Date,date,,,,,,,,,
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Location),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Location = '<filter>',dbo.claims,Claim Post Date,date,,dbo.factInvoices,InvoicePostDate,datetime,PMS,HCHB,billing.INVOICES,i_postdate,datetime
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Location),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Location = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Location),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Location = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Client - KPI,KPI Scorecard Denial AR Follow-Up lag (Location),(MAX(ClaimPostDate) - RejectionDate) WHERE isDenied GROUP BY ClaimID WHERE Location = '<filter>',dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,HCHB,,,
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) %,SUM(Payments)  / SUM(Charges) x 100 IN Service Date,dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) %,SUM(Payments)  / SUM(Charges) x 100 IN Service Date,dbo.transactions,Charges,float,,dbo.factRevenueLineItems,RevenueAmount,"decimal(15,2)",PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_amount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) %,SUM(Payments)  / SUM(Charges) x 100 IN Service Date,dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Lob),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Lob = '<filter>',dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Lob),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Lob = '<filter>',dbo.transactions,Charges,float,,dbo.factRevenueLineItems,RevenueAmount,"decimal(15,2)",PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_amount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Lob),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Lob = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Lob),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Lob = '<filter>',dbo.provider,Lob,varchar(400),,dbo.dimLocationHierarchy,Lob,varchar(400),PMS,HCHB,,,
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Segment),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Segment  = '<filter>',dbo.provider,Segment,varchar(400),,dbo.dimLocationHierarchy,LobDescription,varchar(400),,,,,
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Segment),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Segment  = '<filter>',dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Segment),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Segment  = '<filter>',dbo.transactions,Charges,float,,dbo.factRevenueLineItems,RevenueAmount,"decimal(15,2)",PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_amount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Segment),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Segment  = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Payer Type),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Payer Type = '<filter>',dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Payer Type),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Payer Type = '<filter>',dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Payer Type),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Payer Type = '<filter>',dbo.transactions,Charges,float,,dbo.factRevenueLineItems,RevenueAmount,"decimal(15,2)",PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_amount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Payer Type),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Payer Type = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Payer),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Payer = '<filter>',dbo.payer,Insurance Name,varchar(50),,dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,pt_desc,payer Type Name,varchar(50)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Payer),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Payer = '<filter>',dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Payer),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Payer = '<filter>',dbo.transactions,Charges,float,,dbo.factRevenueLineItems,RevenueAmount,"decimal(15,2)",PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_amount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Payer),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Payer = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Operations),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Operations = '<filter>',dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,HCHB,,,
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Operations),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Operations = '<filter>',dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Operations),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Operations = '<filter>',dbo.transactions,Charges,float,,dbo.factRevenueLineItems,RevenueAmount,"decimal(15,2)",PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_amount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Operations),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Operations = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Location),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Location = '<filter>',dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,HCHB,,,
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Location),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Location = '<filter>',dbo.transactions,Payments,float,,dbo.factRevenueCashPayments,InitialAmount,decimal(9),PMS,HCHB,accounting.CASH_TRANSACTIONS,ct_initialamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Location),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Location = '<filter>',dbo.transactions,Charges,float,,dbo.factRevenueLineItems,RevenueAmount,"decimal(15,2)",PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_amount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Gross Charge (Production) % (Location),SUM(Payments)  / SUM(Charges) x 100 IN Service Date WHERE Location = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect %,(Total RCM Costs) / SUM(AdjustedCharges),dbo.transactions,Total RCM Costs,float,,,,,,,,,
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect %,(Total RCM Costs) / SUM(AdjustedCharges),dbo.transactions,Adjusted Charges,float,,dbo.factRevenueLineItems,RevenueAdjustedAmount,decimal(9),PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_adjustedamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Lob),(Total RCM Costs) / SUM(AdjustedCharges) Lob = '<filter>',dbo.transactions,Total RCM Costs,float,,,,,,,,,
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Lob),(Total RCM Costs) / SUM(AdjustedCharges) Lob = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factRevenueLineItems,RevenueAdjustedAmount,decimal(9),PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_adjustedamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Lob),(Total RCM Costs) / SUM(AdjustedCharges) Lob = '<filter>',dbo.provider,Lob,varchar(400),,dbo.dimLocationHierarchy,Lob,varchar(400),PMS,HCHB,,,
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Segment),(Total RCM Costs) / SUM(AdjustedCharges) Segment = '<filter>',dbo.transactions,Total RCM Costs,float,,,,,,,,,
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Segment),(Total RCM Costs) / SUM(AdjustedCharges) Segment = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factRevenueLineItems,RevenueAdjustedAmount,decimal(9),PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_adjustedamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Segment),(Total RCM Costs) / SUM(AdjustedCharges) Segment = '<filter>',dbo.provider,Segment,varchar(400),,dbo.dimLocationHierarchy,LobDescription,varchar(400),,,,,
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Payer Type),(Total RCM Costs) / SUM(AdjustedCharges) Payer Type = '<filter>',dbo.transactions,Total RCM Costs,float,,,,,,,,,
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Payer Type),(Total RCM Costs) / SUM(AdjustedCharges) Payer Type = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factRevenueLineItems,RevenueAdjustedAmount,decimal(9),PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_adjustedamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Payer Type),(Total RCM Costs) / SUM(AdjustedCharges) Payer Type = '<filter>',dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Payer),(Total RCM Costs) / SUM(AdjustedCharges) Payer = '<filter>',dbo.transactions,Total RCM Costs,float,,,,,,,,,
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Payer),(Total RCM Costs) / SUM(AdjustedCharges) Payer = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factRevenueLineItems,RevenueAdjustedAmount,decimal(9),PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_adjustedamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Payer),(Total RCM Costs) / SUM(AdjustedCharges) Payer = '<filter>',dbo.payer,Insurance Name,varchar(50),,dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,pt_desc,payer Type Name,varchar(50)
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Operations),(Total RCM Costs) / SUM(AdjustedCharges) Operations = '<filter>',dbo.transactions,Total RCM Costs,float,,,,,,,,,
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Operations),(Total RCM Costs) / SUM(AdjustedCharges) Operations = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factRevenueLineItems,RevenueAdjustedAmount,decimal(9),PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_adjustedamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Operations),(Total RCM Costs) / SUM(AdjustedCharges) Operations = '<filter>',dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,HCHB,,,
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Location),(Total RCM Costs) / SUM(AdjustedCharges) Location = '<filter>',dbo.transactions,Total RCM Costs,float,,,,,,,,,
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Location),(Total RCM Costs) / SUM(AdjustedCharges) Location = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factRevenueLineItems,RevenueAdjustedAmount,decimal(9),PMS,HCHB,accounting.REVENUE_TRANSACTIONS,rt_adjustedamount,decimal(9)
InsightFlow,Client - KPI,KPI Scorecard Cost to Collect % (Location),(Total RCM Costs) / SUM(AdjustedCharges) Location = '<filter>',dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,HCHB,,,
InsightFlow,Client - Data,Trending Dashboard Number of Rebilled Claims (Claim Production),COUNTD(InsuranceClaimID) WHERE ClaimStatus = 'Rebilled' IN ServiceDate,dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Client - Data,Trending Dashboard Number of Rebilled Claims (Claim Production),COUNTD(InsuranceClaimID) WHERE ClaimStatus = 'Rebilled' IN ServiceDate,dbo.claims,Status,varchar(50),,dbo.factInvoices,EDIClaimStatus,varchar(50),PMS,HCHB,,,
InsightFlow,Client - Data,Trending Dashboard Number of Rebilled Claims (Claim Production),COUNTD(InsuranceClaimID) WHERE ClaimStatus = 'Rebilled' IN ServiceDate,dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Client - Data,Trending Dashboard Number of Rebilled Claims (Claim Production) (Lob),COUNTD(InsuranceClaimID) WHERE ClaimStatus = 'Rebilled' IN ServiceDate AND Lob = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Client - Data,Trending Dashboard Number of Rebilled Claims (Claim Production) (Lob),COUNTD(InsuranceClaimID) WHERE ClaimStatus = 'Rebilled' IN ServiceDate AND Lob = '<filter>',dbo.claims,Status,varchar(50),,dbo.factInvoices,EDIClaimStatus,varchar(50),PMS,HCHB,,,
InsightFlow,Client - Data,Trending Dashboard Number of Rebilled Claims (Claim Production) (Lob),COUNTD(InsuranceClaimID) WHERE ClaimStatus = 'Rebilled' IN ServiceDate AND Lob = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Client - Data,Trending Dashboard Number of Rebilled Claims (Claim Production) (Lob),COUNTD(InsuranceClaimID) WHERE ClaimStatus = 'Rebilled' IN ServiceDate AND Lob = '<filter>',dbo.provider,Lob,varchar(400),,dbo.dimLocationHierarchy,Lob,varchar(400),PMS,HCHB,,,
InsightFlow,Client - Data,Trending Dashboard Number of Rebilled Claims (Claim Production) (Segment),COUNTD(InsuranceClaimID) WHERE ClaimStatus = 'Rebilled' IN ServiceDate AND Segment = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Client - Data,Trending Dashboard Number of Rebilled Claims (Claim Production) (Segment),COUNTD(InsuranceClaimID) WHERE ClaimStatus = 'Rebilled' IN ServiceDate AND Segment = '<filter>',dbo.claims,Status,varchar(50),,dbo.factInvoices,EDIClaimStatus,varchar(50),PMS,HCHB,,,
InsightFlow,Client - Data,Trending Dashboard Number of Rebilled Claims (Claim Production) (Segment),COUNTD(InsuranceClaimID) WHERE ClaimStatus = 'Rebilled' IN ServiceDate AND Segment = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Client - Data,Trending Dashboard Number of Rebilled Claims (Claim Production) (Segment),COUNTD(InsuranceClaimID) WHERE ClaimStatus = 'Rebilled' IN ServiceDate AND Segment = '<filter>',dbo.provider,Segment,varchar(400),,dbo.dimLocationHierarchy,LobDescription,varchar(400),,,,,
